"","sampleid","processid","fieldid","phylum","class","order","family","subfamily","genus","species","uri","extrainfo","lat","long","collectiondate","fk_marker","nucraw_length","code"
"713","BIOUG51918-E02","PLIBB156-20","GMP#20435","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise3857","BOLD:AEC3857","Malaise trap PL12-7B",10.761,-85.335,"2015-05-28","1",652,"PLIBB"
"714","BIOUG65333-F04","PLIZA192-21","GMP#28221","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Malaise1824","BOLD:AEJ1824","Malaise trap PL12-5G",10.763,-85.334,"2019-11-28","1",654,"PLIZA"
"715","BIOUG52346-B02","PLLAA815-20","GMP#21394","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Cotesia","Cotesia Whitfield200","BOLD:AEC9816","Malaise trap PL12-3C",10.763,-85.334,"2015-11-19","1",640,"PLLAA"
"716","BIOUG52428-C01","PLLAG1964-20","GMP#21245","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise6802","BOLD:AEC6802","Malaise trap PL12-3C",10.763,-85.334,"2015-12-31","1",655,"PLLAG"
"717","BIOUG52492-C11","PLLBA1486-20","GMP#21264","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Choi119","BOLD:AEC5126","Malaise trap PL12-3C",10.763,-85.334,"2016-05-19","1",653,"PLLBA"
"718","BIOUG52598-A08","PLLBC1575-20","GMP#21266","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster Malaise9455","BOLD:AEC9455","Malaise trap PL12-3C",10.763,-85.334,"2016-06-02","1",652,"PLLBC"
"719","BIOUG53222-B07","PLLBE3059-20","GMP#21268","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise6781","BOLD:AEC6781","Malaise trap PL12-3C",10.763,-85.334,"2016-06-16","1",654,"PLLBE"
"720","BIOUG52980-G10","PLLBS211-20","GMP#21282","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Malaise9209","BOLD:AEC9209","Malaise trap PL12-3C",10.763,-85.334,"2016-09-22","1",640,"PLLBS"
"721","BIOUG53388-C05","PLLBW1272-20","GMP#21286","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Malaise8352","BOLD:AEC8352","Malaise trap PL12-3C",10.763,-85.334,"2016-10-20","1",652,"PLLBW"
"722","BIOUG60373-C05","PLLCQ104-20","GMP#23066","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaise3265","BOLD:AEE3265","Malaise trap PL12-1F",10.764,-85.335,"2019-03-07","1",654,"PLLCQ"
"723","BIOUG61255-C07","PLNDN939-20","GMP#22984","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles malaise0110","BOLD:AEG0110","Malaise trap PL12-3F",10.763,-85.334,"2019-08-15","1",654,"PLNDN"
"724","BIOUG53253-E10","PLPAD060-20","GMP#20463","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Malaise1465","BOLD:AED1465","Malaise trap PL12-7C",10.761,-85.335,"2015-12-10","1",655,"PLPAD"
"725","BIOUG61565-E03","PLPCK544-20","GMP#23268","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise8787","BOLD:AEG8787","Malaise trap PL12-5F",10.763,-85.334,"2019-01-24","1",654,"PLPCK"
"726","BIOUG61902-F02","PLPCP418-20","GMP#23273","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Alphomelon","Alphomelon arecaphile","BOLD:AAB1086","Malaise trap PL12-5F",10.763,-85.334,"2019-02-28","1",654,"PLPCP"
"727","BIOUG62626-C12","PLPDL207-20","GMP#23295","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise1601","BOLD:ADH1601","Malaise trap PL12-5F",10.763,-85.334,"2019-08-01","1",655,"PLPDL"
"728","BIOUG53830-H03","PLQAI254-20","GMP#20632","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise7775","BOLD:AED7775","Malaise trap PL12-9C",10.76,-85.334,"2016-01-14","1",659,"PLQAI"
"729","BIOUG53984-E08","PLQBS543-20","GMP#20668","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Xanthomicrogaster","Xanthomicrogaster Malaise4370","BOLD:AED4370","Malaise trap PL12-9C",10.76,-85.334,"2016-09-22","1",652,"PLQBS"
"730","BIOUG53984-G03","PLQBS562-20","GMP#20668","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaise4932","BOLD:AEH4932","Malaise trap PL12-9C",10.76,-85.334,"2016-09-22","1",650,"PLQBS"
"731","BIOUG54076-G02","PLQBU1043-20","GMP#20670","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise2871","BOLD:AED2871","Malaise trap PL12-9C",10.76,-85.334,"2016-10-06","1",641,"PLQBU"
"732","BIOUG54454-D03","PLSBD1054-20","GMP#21424","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise2398","BOLD:AEE2398","Malaise trap PL12-5C",10.763,-85.334,"2016-06-09","1",654,"PLSBD"
"733","BIOUG54898-F04","PLSBI1880-20","GMP#21429","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster Malaise7200","BOLD:AEE7200","Malaise trap PL12-5C",10.763,-85.334,"2016-07-14","1",652,"PLSBI"
"734","BIOUG55901-G12","PLUAK358-20","GMP#21300","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaise9304","BOLD:AEE9304","Malaise trap PL12-3D",10.763,-85.334,"2017-01-26","1",655,"PLUAK"
"735","BIOUG56441-A03","PLXAI193-20","GMP#20832","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles malaise0925","BOLD:AEE0925","Malaise trap PL12-6D",10.764,-85.333,"2017-01-12","1",654,"PLXAI"
"736","BIOUG56138-G02","PLXBH218-20","GMP#20857","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Whitfield44","BOLD:AAF4762","Malaise trap PL12-6D",10.764,-85.333,"2017-07-06","1",660,"PLXBH"
"737","BIOUG62552-D06","PLXCD1043-20","GMP#27864","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Alphomelon","Alphomelon disputabile","BOLD:AAF3301","Malaise trap PL12-3G",10.763,-85.334,"2019-12-05","1",655,"PLXCD"
"738","BIOUG61372-F09","PLXCG1655-20","GMP#27867","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Cotesia","Cotesia Malaise3022","BOLD:AEH3022","Malaise trap PL12-3G",10.763,-85.334,"2019-12-26","1",653,"PLXCG"
"739","BIOUG59461-B12","PLXCJ1226-20","GMP#27870","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaise2202","BOLD:AEH2202","Malaise trap PL12-3G",10.763,-85.334,"2020-01-16","1",655,"PLXCJ"
"740","BIOUG59494-G12","PLXCP990-20","GMP#27876","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Sendaphne","Sendaphne Malaise1237","BOLD:AEH1237","Malaise trap PL12-3G",10.763,-85.334,"2020-02-27","1",653,"PLXCP"
"741","BIOUG62354-D01","PLXCT011-20","GMP#27880","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster Malaise4302","BOLD:AEH4302","Malaise trap PL12-3G",10.763,-85.334,"2020-03-26","1",653,"PLXCT"
"742","BIOUG62825-H04","PLXDF2589-20","GMP#27892","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise1686","BOLD:AEH1686","Malaise trap PL12-3G",10.763,-85.334,"2020-06-25","1",654,"PLXDF"
"743","BIOUG56455-G03","PLYAB455-20","GMP#20513","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise7530","BOLD:AEE7530","Malaise trap PL12-7D",10.761,-85.335,"2016-11-24","1",654,"PLYAB"
"744","BIOUG63113-B12","PLYCU157-20","GMP#28075","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Rasivalva","Rasivalva Malaise2062","BOLD:AAV2062","Malaise trap PL12-4G",10.763,-85.334,"2020-04-02","1",654,"PLYCU"
"745","BIOUG55692-F02","PLZAC519-20","GMP#20678","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise0427","BOLD:AFK0427","Malaise trap PL12-9D",10.76,-85.334,"2016-12-01","1",655,"PLZAC"
"746","BIOUG55737-E10","PLZAN261-20","GMP#20689","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaise3185","BOLD:AEF3185","Malaise trap PL12-9D",10.76,-85.334,"2017-02-16","1",661,"PLZAN"
"747","BIOUG56081-A07","PLZAV356-20","GMP#20697","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Pseudapanteles","Pseudapanteles Malaise34","BOLD:AEZ3433","Malaise trap PL12-9D",10.76,-85.334,"2017-04-13","1",654,"PLZAV"
"748","BIOUG59538-A03","PLZCL034-20","GMP#20363","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Malaise8000","BOLD:AEF8000","Malaise trap PL12-2E",10.763,-85.335,"2018-02-01","1",652,"PLZCL"
